Video File,Label
v_Hammering_g10_c03.avi,Hammering
v_CuttingInKitchen_g13_c04.avi,CuttingInKitchen
v_Fencing_g09_c03.avi,Fencing
v_WritingOnBoard_g05_c06.avi,WritingOnBoard
v_YoYo_g16_c04.avi,YoYo
v_YoYo_g02_c02.avi,YoYo
v_PlayingGuitar_g17_c02.avi,PlayingGuitar
v_JumpingJack_g13_c02.avi,JumpingJack
v_Basketball_g25_c06.avi,Basketball
v_PoleVault_g19_c04.avi,PoleVault
v_Rafting_g20_c04.avi,Rafting
v_HorseRiding_g14_c03.avi,HorseRiding
v_JumpingJack_g01_c05.avi,JumpingJack
v_UnevenBars_g01_c03.avi,UnevenBars
v_Mixing_g14_c02.avi,Mixing
v_Punch_g03_c04.avi,Punch
v_ParallelBars_g11_c01.avi,ParallelBars
v_JumpRope_g23_c05.avi,JumpRope
v_Basketball_g23_c05.avi,Basketball
v_Fencing_g10_c01.avi,Fencing
v_ShavingBeard_g03_c05.avi,ShavingBeard
v_PushUps_g04_c05.avi,PushUps
v_CleanAndJerk_g12_c07.avi,CleanAndJerk
v_Knitting_g16_c04.avi,Knitting
v_ParallelBars_g09_c04.avi,ParallelBars
v_Billiards_g18_c01.avi,Billiards
v_ThrowDiscus_g21_c02.avi,ThrowDiscus
v_CleanAndJerk_g11_c03.avi,CleanAndJerk
v_SoccerPenalty_g01_c05.avi,SoccerPenalty
v_JavelinThrow_g06_c01.avi,JavelinThrow
v_Bowling_g16_c04.avi,Bowling
v_LongJump_g18_c05.avi,LongJump
v_PlayingFlute_g23_c03.avi,PlayingFlute
v_WritingOnBoard_g04_c03.avi,WritingOnBoard
v_BabyCrawling_g08_c04.avi,BabyCrawling
v_PlayingGuitar_g23_c03.avi,PlayingGuitar
v_TableTennisShot_g10_c04.avi,TableTennisShot
v_Hammering_g25_c04.avi,Hammering
v_WritingOnBoard_g10_c05.avi,WritingOnBoard
v_Typing_g01_c04.avi,Typing
v_RockClimbingIndoor_g25_c07.avi,RockClimbingIndoor
v_Shotput_g06_c03.avi,Shotput
v_Billiards_g07_c01.avi,Billiards
v_SoccerJuggling_g06_c04.avi,SoccerJuggling
v_Fencing_g12_c05.avi,Fencing
v_Fencing_g21_c04.avi,Fencing
v_VolleyballSpiking_g20_c03.avi,VolleyballSpiking
v_TaiChi_g08_c02.avi,TaiChi
v_Punch_g09_c02.avi,Punch
v_Biking_g05_c06.avi,Biking
v_HorseRace_g20_c04.avi,HorseRace
v_Diving_g04_c06.avi,Diving
v_ParallelBars_g07_c05.avi,ParallelBars
v_TrampolineJumping_g21_c02.avi,TrampolineJumping
v_BalanceBeam_g17_c04.avi,BalanceBeam
v_ApplyLipstick_g13_c02.avi,ApplyLipstick
v_WalkingWithDog_g06_c03.avi,WalkingWithDog
v_HorseRace_g04_c06.avi,HorseRace
v_PlayingPiano_g16_c07.avi,PlayingPiano
v_IceDancing_g16_c02.avi,IceDancing
v_SkateBoarding_g08_c05.avi,SkateBoarding
v_BlowDryHair_g07_c04.avi,BlowDryHair
v_TaiChi_g24_c04.avi,TaiChi
v_HeadMassage_g06_c01.avi,HeadMassage
v_PlayingCello_g22_c04.avi,PlayingCello
v_BenchPress_g04_c03.avi,BenchPress
v_HorseRiding_g17_c02.avi,HorseRiding
v_PlayingCello_g15_c05.avi,PlayingCello
v_Lunges_g03_c04.avi,Lunges
v_Fencing_g24_c01.avi,Fencing
v_BalanceBeam_g06_c05.avi,BalanceBeam
v_ShavingBeard_g19_c06.avi,ShavingBeard
v_RopeClimbing_g03_c02.avi,RopeClimbing
v_SkateBoarding_g10_c06.avi,SkateBoarding
v_Knitting_g19_c01.avi,Knitting
v_ParallelBars_g25_c04.avi,ParallelBars
v_Billiards_g13_c07.avi,Billiards
v_YoYo_g21_c02.avi,YoYo
v_CricketShot_g15_c07.avi,CricketShot
v_IceDancing_g07_c04.avi,IceDancing
v_BasketballDunk_g07_c04.avi,BasketballDunk
v_CliffDiving_g06_c02.avi,CliffDiving
v_SoccerJuggling_g22_c01.avi,SoccerJuggling
v_Shotput_g15_c05.avi,Shotput
v_HandStandPushups_g16_c07.avi,HandstandPushups
v_HorseRace_g17_c04.avi,HorseRace
v_Mixing_g10_c03.avi,Mixing
v_Surfing_g02_c06.avi,Surfing
v_PoleVault_g05_c01.avi,PoleVault
v_SoccerJuggling_g14_c06.avi,SoccerJuggling
v_FieldHockeyPenalty_g18_c02.avi,FieldHockeyPenalty
v_BreastStroke_g06_c03.avi,BreastStroke
v_CleanAndJerk_g09_c04.avi,CleanAndJerk
v_HandStandPushups_g24_c03.avi,HandstandPushups
v_Haircut_g17_c04.avi,Haircut
v_Bowling_g18_c05.avi,Bowling
v_CricketBowling_g17_c02.avi,CricketBowling
v_Kayaking_g22_c07.avi,Kayaking
v_Haircut_g24_c03.avi,Haircut
v_HorseRace_g05_c04.avi,HorseRace
v_HorseRace_g10_c03.avi,HorseRace
v_ApplyLipstick_g12_c03.avi,ApplyLipstick
v_Drumming_g11_c02.avi,Drumming
v_PlayingFlute_g19_c03.avi,PlayingFlute
v_Biking_g11_c06.avi,Biking
v_Skiing_g18_c04.avi,Skiing
v_IceDancing_g01_c04.avi,IceDancing
v_TennisSwing_g05_c07.avi,TennisSwing
v_CuttingInKitchen_g17_c04.avi,CuttingInKitchen
v_SoccerPenalty_g19_c04.avi,SoccerPenalty
v_PushUps_g06_c04.avi,PushUps
v_BenchPress_g10_c04.avi,BenchPress
v_Lunges_g06_c04.avi,Lunges
v_PizzaTossing_g23_c07.avi,PizzaTossing
v_Rowing_g24_c01.avi,Rowing
v_Lunges_g06_c06.avi,Lunges
v_FloorGymnastics_g17_c04.avi,FloorGymnastics
v_Typing_g13_c02.avi,Typing
v_JavelinThrow_g24_c05.avi,JavelinThrow
v_PlayingCello_g17_c02.avi,PlayingCello
v_PlayingDhol_g09_c05.avi,PlayingDhol
v_MoppingFloor_g08_c03.avi,MoppingFloor
v_PushUps_g15_c02.avi,PushUps
v_RockClimbingIndoor_g14_c03.avi,RockClimbingIndoor
v_Drumming_g04_c03.avi,Drumming
v_CuttingInKitchen_g08_c03.avi,CuttingInKitchen
v_Typing_g17_c01.avi,Typing
v_Kayaking_g15_c03.avi,Kayaking
v_CleanAndJerk_g10_c04.avi,CleanAndJerk
v_PlayingDhol_g06_c06.avi,PlayingDhol
v_ParallelBars_g01_c01.avi,ParallelBars
v_Diving_g02_c03.avi,Diving
v_GolfSwing_g25_c07.avi,GolfSwing
v_PullUps_g14_c03.avi,PullUps
v_PlayingGuitar_g09_c01.avi,PlayingGuitar
v_PlayingFlute_g01_c01.avi,PlayingFlute
v_Skiing_g15_c04.avi,Skiing
v_Lunges_g19_c04.avi,Lunges
v_TableTennisShot_g06_c04.avi,TableTennisShot
v_PlayingSitar_g10_c02.avi,PlayingSitar
v_FloorGymnastics_g21_c02.avi,FloorGymnastics
v_RopeClimbing_g02_c02.avi,RopeClimbing
v_WritingOnBoard_g25_c05.avi,WritingOnBoard
v_BabyCrawling_g12_c02.avi,BabyCrawling
v_CleanAndJerk_g03_c06.avi,CleanAndJerk
v_GolfSwing_g24_c03.avi,GolfSwing
v_Billiards_g15_c01.avi,Billiards
v_HandstandWalking_g23_c02.avi,HandstandWalking
v_ParallelBars_g15_c01.avi,ParallelBars
v_MoppingFloor_g01_c04.avi,MoppingFloor
v_TableTennisShot_g09_c06.avi,TableTennisShot
v_HeadMassage_g14_c05.avi,HeadMassage
v_SkyDiving_g21_c02.avi,SkyDiving
v_BreastStroke_g21_c04.avi,BreastStroke
v_CliffDiving_g17_c03.avi,CliffDiving
v_ApplyEyeMakeup_g10_c05.avi,ApplyEyeMakeup
v_JavelinThrow_g01_c03.avi,JavelinThrow
v_HeadMassage_g12_c01.avi,HeadMassage
v_HorseRiding_g02_c01.avi,HorseRiding
v_Nunchucks_g12_c01.avi,Nunchucks
v_TaiChi_g01_c03.avi,TaiChi
v_Skiing_g25_c01.avi,Skiing
v_SalsaSpin_g24_c04.avi,SalsaSpin
v_HulaHoop_g02_c01.avi,HulaHoop
v_Billiards_g20_c03.avi,Billiards
v_Punch_g07_c04.avi,Punch
v_CliffDiving_g06_c04.avi,CliffDiving
v_FieldHockeyPenalty_g17_c04.avi,FieldHockeyPenalty
v_TennisSwing_g11_c02.avi,TennisSwing
v_BasketballDunk_g03_c04.avi,BasketballDunk
v_PlayingCello_g12_c05.avi,PlayingCello
v_Basketball_g19_c02.avi,Basketball
v_CleanAndJerk_g01_c03.avi,CleanAndJerk
v_PoleVault_g02_c02.avi,PoleVault
v_SoccerJuggling_g16_c05.avi,SoccerJuggling
v_Haircut_g17_c01.avi,Haircut
v_HulaHoop_g13_c04.avi,HulaHoop
v_PlayingFlute_g24_c05.avi,PlayingFlute
v_Diving_g02_c02.avi,Diving
v_PlayingTabla_g17_c04.avi,PlayingTabla
v_Rowing_g07_c01.avi,Rowing
v_Drumming_g23_c04.avi,Drumming
v_PushUps_g20_c03.avi,PushUps
v_PlayingPiano_g13_c04.avi,PlayingPiano
v_JumpingJack_g17_c04.avi,JumpingJack
v_Fencing_g14_c01.avi,Fencing
v_MoppingFloor_g11_c03.avi,MoppingFloor
v_FrisbeeCatch_g18_c05.avi,FrisbeeCatch
v_PizzaTossing_g23_c05.avi,PizzaTossing
v_Punch_g16_c06.avi,Punch
v_JugglingBalls_g12_c05.avi,JugglingBalls
v_PlayingDhol_g12_c04.avi,PlayingDhol
v_LongJump_g05_c03.avi,LongJump
v_HammerThrow_g07_c02.avi,HammerThrow
v_TrampolineJumping_g16_c05.avi,TrampolineJumping
v_Rowing_g11_c01.avi,Rowing
v_PizzaTossing_g16_c03.avi,PizzaTossing
v_BabyCrawling_g19_c03.avi,BabyCrawling
v_Diving_g23_c06.avi,Diving
v_Bowling_g07_c06.avi,Bowling
v_FloorGymnastics_g16_c04.avi,FloorGymnastics
v_HighJump_g10_c04.avi,HighJump
v_HorseRace_g06_c04.avi,HorseRace
v_RockClimbingIndoor_g20_c05.avi,RockClimbingIndoor
v_TennisSwing_g01_c04.avi,TennisSwing
v_Punch_g17_c04.avi,Punch
v_Kayaking_g21_c05.avi,Kayaking
v_Diving_g25_c03.avi,Diving
v_HorseRace_g07_c03.avi,HorseRace
v_Surfing_g01_c06.avi,Surfing
v_Shotput_g05_c06.avi,Shotput
v_PushUps_g03_c01.avi,PushUps
v_PoleVault_g10_c03.avi,PoleVault
v_BodyWeightSquats_g25_c01.avi,BodyWeightSquats
v_Fencing_g18_c04.avi,Fencing
v_ThrowDiscus_g07_c04.avi,ThrowDiscus
v_StillRings_g21_c07.avi,StillRings
v_BalanceBeam_g13_c02.avi,BalanceBeam
v_SoccerPenalty_g13_c04.avi,SoccerPenalty
v_BasketballDunk_g22_c04.avi,BasketballDunk
v_SkateBoarding_g21_c03.avi,SkateBoarding
v_Lunges_g14_c04.avi,Lunges
v_RopeClimbing_g24_c04.avi,RopeClimbing
v_FloorGymnastics_g14_c04.avi,FloorGymnastics
v_BlowDryHair_g13_c04.avi,BlowDryHair
v_BoxingSpeedBag_g19_c04.avi,BoxingSpeedBag
v_FieldHockeyPenalty_g14_c03.avi,FieldHockeyPenalty
v_CleanAndJerk_g14_c05.avi,CleanAndJerk
v_PlayingGuitar_g13_c02.avi,PlayingGuitar
v_PlayingDhol_g22_c01.avi,PlayingDhol
v_PlayingSitar_g18_c07.avi,PlayingSitar
v_TaiChi_g22_c03.avi,TaiChi
v_Knitting_g23_c04.avi,Knitting
v_Shotput_g06_c05.avi,Shotput
v_Drumming_g14_c06.avi,Drumming
v_PullUps_g03_c02.avi,PullUps
v_PlayingDhol_g11_c01.avi,PlayingDhol
v_BaseballPitch_g18_c05.avi,BaseballPitch
v_ApplyEyeMakeup_g03_c06.avi,ApplyEyeMakeup
v_HulaHoop_g13_c02.avi,HulaHoop
v_SoccerPenalty_g09_c02.avi,SoccerPenalty
v_FloorGymnastics_g14_c05.avi,FloorGymnastics
v_CricketShot_g04_c04.avi,CricketShot
v_HandstandWalking_g21_c03.avi,HandstandWalking
v_HandStandPushups_g19_c02.avi,HandstandPushups
v_Billiards_g11_c07.avi,Billiards
v_Punch_g01_c03.avi,Punch
v_PlayingGuitar_g25_c04.avi,PlayingGuitar
v_PlayingCello_g23_c01.avi,PlayingCello
v_WallPushups_g14_c01.avi,WallPushups
v_TennisSwing_g17_c01.avi,TennisSwing
v_FloorGymnastics_g09_c04.avi,FloorGymnastics
v_RockClimbingIndoor_g23_c02.avi,RockClimbingIndoor
v_FrisbeeCatch_g14_c05.avi,FrisbeeCatch
v_SoccerJuggling_g14_c07.avi,SoccerJuggling
v_BlowDryHair_g04_c01.avi,BlowDryHair
v_PlayingCello_g22_c05.avi,PlayingCello
v_JumpingJack_g13_c03.avi,JumpingJack
v_BaseballPitch_g18_c06.avi,BaseballPitch
v_LongJump_g07_c02.avi,LongJump
v_BandMarching_g05_c01.avi,BandMarching
v_TennisSwing_g02_c01.avi,TennisSwing
v_PlayingFlute_g05_c06.avi,PlayingFlute
v_CleanAndJerk_g05_c04.avi,CleanAndJerk
v_Haircut_g12_c02.avi,Haircut
v_BoxingPunchingBag_g06_c05.avi,BoxingPunchingBag
v_CricketBowling_g14_c02.avi,CricketBowling
v_WallPushups_g09_c03.avi,WallPushups
v_ApplyLipstick_g18_c02.avi,ApplyLipstick
v_PlayingDhol_g18_c04.avi,PlayingDhol
v_Lunges_g02_c04.avi,Lunges
v_CuttingInKitchen_g18_c02.avi,CuttingInKitchen
v_ShavingBeard_g20_c03.avi,ShavingBeard
v_CuttingInKitchen_g02_c04.avi,CuttingInKitchen
v_BaseballPitch_g25_c04.avi,BaseballPitch
v_BabyCrawling_g12_c04.avi,BabyCrawling
v_SoccerPenalty_g13_c05.avi,SoccerPenalty
v_MilitaryParade_g02_c01.avi,MilitaryParade
v_PlayingTabla_g13_c02.avi,PlayingTabla
v_Bowling_g18_c02.avi,Bowling
v_ApplyEyeMakeup_g16_c03.avi,ApplyEyeMakeup
v_FrontCrawl_g11_c02.avi,FrontCrawl
v_Kayaking_g04_c04.avi,Kayaking
v_PlayingDhol_g07_c07.avi,PlayingDhol
v_PlayingFlute_g11_c05.avi,PlayingFlute
v_GolfSwing_g08_c02.avi,GolfSwing
v_Diving_g13_c04.avi,Diving
v_BalanceBeam_g06_c01.avi,BalanceBeam
v_PlayingDaf_g21_c04.avi,PlayingDaf
v_PlayingFlute_g04_c02.avi,PlayingFlute
v_HighJump_g25_c05.avi,HighJump
v_Punch_g24_c03.avi,Punch
v_WritingOnBoard_g17_c04.avi,WritingOnBoard
v_MoppingFloor_g22_c04.avi,MoppingFloor
v_FieldHockeyPenalty_g14_c06.avi,FieldHockeyPenalty
v_Swing_g04_c06.avi,Swing
v_HorseRiding_g19_c03.avi,HorseRiding
v_HorseRace_g22_c04.avi,HorseRace
v_StillRings_g02_c04.avi,StillRings
v_ShavingBeard_g16_c04.avi,ShavingBeard
v_Swing_g15_c03.avi,Swing
v_PizzaTossing_g19_c03.avi,PizzaTossing
v_TableTennisShot_g14_c02.avi,TableTennisShot
v_CricketShot_g07_c06.avi,CricketShot
v_Nunchucks_g21_c05.avi,Nunchucks
v_RopeClimbing_g04_c04.avi,RopeClimbing
v_TennisSwing_g10_c03.avi,TennisSwing
v_HeadMassage_g06_c04.avi,HeadMassage
v_ParallelBars_g24_c01.avi,ParallelBars
v_TrampolineJumping_g22_c06.avi,TrampolineJumping
v_ShavingBeard_g25_c04.avi,ShavingBeard
v_BrushingTeeth_g25_c02.avi,BrushingTeeth
v_SkateBoarding_g19_c04.avi,SkateBoarding
v_Hammering_g05_c01.avi,Hammering
v_Archery_g19_c01.avi,Archery
v_CleanAndJerk_g03_c05.avi,CleanAndJerk
v_WallPushups_g15_c02.avi,WallPushups
v_VolleyballSpiking_g16_c03.avi,VolleyballSpiking
v_CuttingInKitchen_g13_c03.avi,CuttingInKitchen
v_CricketShot_g06_c02.avi,CricketShot
v_PlayingFlute_g23_c06.avi,PlayingFlute
v_SoccerJuggling_g06_c01.avi,SoccerJuggling
v_FloorGymnastics_g06_c04.avi,FloorGymnastics
v_Fencing_g15_c03.avi,Fencing
v_WritingOnBoard_g22_c07.avi,WritingOnBoard
v_WritingOnBoard_g06_c05.avi,WritingOnBoard
v_SoccerPenalty_g15_c06.avi,SoccerPenalty
v_BlowingCandles_g15_c04.avi,BlowingCandles
v_PlayingViolin_g10_c04.avi,PlayingViolin
v_Billiards_g21_c07.avi,Billiards
v_Swing_g07_c05.avi,Swing
v_PlayingFlute_g17_c01.avi,PlayingFlute
v_Surfing_g13_c05.avi,Surfing
v_CleanAndJerk_g21_c02.avi,CleanAndJerk
v_HorseRace_g18_c06.avi,HorseRace
v_SkateBoarding_g22_c01.avi,SkateBoarding
v_BodyWeightSquats_g03_c03.avi,BodyWeightSquats
v_HeadMassage_g14_c07.avi,HeadMassage
v_CliffDiving_g22_c01.avi,CliffDiving
v_FloorGymnastics_g01_c01.avi,FloorGymnastics
v_BoxingPunchingBag_g03_c04.avi,BoxingPunchingBag
v_UnevenBars_g14_c02.avi,UnevenBars
v_PlayingDhol_g04_c04.avi,PlayingDhol
v_ApplyLipstick_g15_c04.avi,ApplyLipstick
v_Drumming_g15_c05.avi,Drumming
v_BasketballDunk_g16_c05.avi,BasketballDunk
v_BaseballPitch_g02_c04.avi,BaseballPitch
v_ApplyEyeMakeup_g03_c03.avi,ApplyEyeMakeup
v_PizzaTossing_g24_c06.avi,PizzaTossing
v_Kayaking_g16_c03.avi,Kayaking
v_ApplyLipstick_g04_c01.avi,ApplyLipstick
v_BaseballPitch_g07_c05.avi,BaseballPitch
v_Punch_g05_c03.avi,Punch
v_PlayingGuitar_g24_c01.avi,PlayingGuitar
v_PlayingDhol_g22_c05.avi,PlayingDhol
v_WallPushups_g19_c01.avi,WallPushups
v_Shotput_g04_c03.avi,Shotput
v_Skiing_g08_c02.avi,Skiing
v_TableTennisShot_g17_c04.avi,TableTennisShot
v_Drumming_g10_c04.avi,Drumming
v_ApplyLipstick_g13_c03.avi,ApplyLipstick
v_VolleyballSpiking_g18_c03.avi,VolleyballSpiking
v_Knitting_g22_c01.avi,Knitting
v_ApplyEyeMakeup_g02_c02.avi,ApplyEyeMakeup
v_Punch_g17_c05.avi,Punch
v_CuttingInKitchen_g15_c02.avi,CuttingInKitchen
v_BoxingPunchingBag_g20_c05.avi,BoxingPunchingBag
v_Bowling_g02_c01.avi,Bowling
v_CuttingInKitchen_g05_c03.avi,CuttingInKitchen
v_GolfSwing_g11_c04.avi,GolfSwing
v_CuttingInKitchen_g01_c03.avi,CuttingInKitchen
v_ThrowDiscus_g06_c03.avi,ThrowDiscus
v_PlayingGuitar_g04_c03.avi,PlayingGuitar
v_PlayingPiano_g22_c03.avi,PlayingPiano
v_Mixing_g15_c05.avi,Mixing
v_Shotput_g02_c02.avi,Shotput
v_JavelinThrow_g22_c04.avi,JavelinThrow
v_BenchPress_g03_c01.avi,BenchPress
v_FrisbeeCatch_g16_c03.avi,FrisbeeCatch
v_Punch_g02_c01.avi,Punch
v_CuttingInKitchen_g10_c02.avi,CuttingInKitchen
v_Hammering_g17_c07.avi,Hammering
v_Diving_g04_c03.avi,Diving
v_ApplyEyeMakeup_g20_c04.avi,ApplyEyeMakeup
v_BenchPress_g08_c04.avi,BenchPress
v_ShavingBeard_g11_c03.avi,ShavingBeard
v_Rafting_g03_c03.avi,Rafting
v_Swing_g04_c07.avi,Swing
v_BabyCrawling_g06_c06.avi,BabyCrawling
v_SkateBoarding_g20_c04.avi,SkateBoarding
v_BrushingTeeth_g15_c01.avi,BrushingTeeth
v_HorseRace_g21_c05.avi,HorseRace
v_PlayingDaf_g25_c05.avi,PlayingDaf
v_Billiards_g24_c02.avi,Billiards
v_JavelinThrow_g14_c03.avi,JavelinThrow
v_BenchPress_g13_c02.avi,BenchPress
v_Skijet_g12_c04.avi,Skijet
v_HighJump_g20_c03.avi,HighJump
v_IceDancing_g02_c02.avi,IceDancing
v_YoYo_g20_c02.avi,YoYo
v_SoccerJuggling_g09_c07.avi,SoccerJuggling
v_PommelHorse_g24_c03.avi,PommelHorse
v_Billiards_g13_c05.avi,Billiards
v_BrushingTeeth_g04_c03.avi,BrushingTeeth
v_HighJump_g02_c07.avi,HighJump
v_HighJump_g02_c02.avi,HighJump
v_StillRings_g03_c01.avi,StillRings
v_WalkingWithDog_g19_c04.avi,WalkingWithDog
v_CuttingInKitchen_g02_c01.avi,CuttingInKitchen
v_HandstandWalking_g14_c01.avi,HandstandWalking
v_JavelinThrow_g24_c04.avi,JavelinThrow
v_IceDancing_g05_c06.avi,IceDancing
v_Kayaking_g18_c04.avi,Kayaking
v_WalkingWithDog_g21_c02.avi,WalkingWithDog
v_TableTennisShot_g16_c06.avi,TableTennisShot
v_Diving_g05_c02.avi,Diving
v_SoccerJuggling_g25_c03.avi,SoccerJuggling
v_Bowling_g09_c07.avi,Bowling
v_Fencing_g06_c02.avi,Fencing
v_Swing_g13_c01.avi,Swing
v_BlowingCandles_g01_c01.avi,BlowingCandles
v_Kayaking_g15_c07.avi,Kayaking
v_Mixing_g03_c02.avi,Mixing
v_BenchPress_g20_c06.avi,BenchPress
v_FrontCrawl_g04_c05.avi,FrontCrawl
v_PushUps_g24_c02.avi,PushUps
v_IceDancing_g21_c07.avi,IceDancing
v_JugglingBalls_g18_c04.avi,JugglingBalls
v_ShavingBeard_g15_c01.avi,ShavingBeard
v_ApplyEyeMakeup_g07_c04.avi,ApplyEyeMakeup
v_WalkingWithDog_g02_c02.avi,WalkingWithDog
v_HorseRiding_g09_c02.avi,HorseRiding
v_PommelHorse_g20_c05.avi,PommelHorse
v_Swing_g12_c02.avi,Swing
v_JavelinThrow_g02_c03.avi,JavelinThrow
v_Bowling_g07_c02.avi,Bowling
v_Hammering_g18_c03.avi,Hammering
v_ParallelBars_g14_c02.avi,ParallelBars
v_HorseRiding_g13_c02.avi,HorseRiding
v_PoleVault_g23_c02.avi,PoleVault
v_BaseballPitch_g01_c01.avi,BaseballPitch
v_TennisSwing_g12_c06.avi,TennisSwing
v_Rafting_g06_c01.avi,Rafting
v_JugglingBalls_g10_c03.avi,JugglingBalls
v_Diving_g07_c04.avi,Diving
v_RopeClimbing_g17_c01.avi,RopeClimbing
v_WritingOnBoard_g02_c07.avi,WritingOnBoard
v_Rowing_g25_c03.avi,Rowing
v_Surfing_g16_c06.avi,Surfing
v_HighJump_g22_c04.avi,HighJump
v_HeadMassage_g22_c02.avi,HeadMassage
v_LongJump_g15_c02.avi,LongJump
v_BenchPress_g04_c01.avi,BenchPress
v_PoleVault_g25_c05.avi,PoleVault
v_PlayingFlute_g06_c04.avi,PlayingFlute
v_Diving_g17_c02.avi,Diving
v_Punch_g11_c07.avi,Punch
v_Kayaking_g05_c04.avi,Kayaking
v_PlayingGuitar_g20_c01.avi,PlayingGuitar
v_RockClimbingIndoor_g14_c01.avi,RockClimbingIndoor
v_BandMarching_g24_c01.avi,BandMarching
v_BoxingSpeedBag_g14_c05.avi,BoxingSpeedBag
v_HorseRiding_g05_c07.avi,HorseRiding
v_ApplyLipstick_g15_c05.avi,ApplyLipstick
v_Billiards_g09_c04.avi,Billiards
v_Basketball_g25_c04.avi,Basketball
v_BandMarching_g13_c01.avi,BandMarching
v_JavelinThrow_g25_c01.avi,JavelinThrow
v_Typing_g20_c07.avi,Typing
v_JumpRope_g16_c04.avi,JumpRope
v_JugglingBalls_g16_c01.avi,JugglingBalls
v_JugglingBalls_g06_c06.avi,JugglingBalls
v_WallPushups_g22_c04.avi,WallPushups
v_Hammering_g15_c03.avi,Hammering
v_BabyCrawling_g13_c01.avi,BabyCrawling
v_JavelinThrow_g10_c02.avi,JavelinThrow
v_SoccerJuggling_g14_c02.avi,SoccerJuggling
v_TaiChi_g05_c02.avi,TaiChi
v_Fencing_g16_c04.avi,Fencing
v_PlayingDhol_g19_c03.avi,PlayingDhol
v_IceDancing_g23_c07.avi,IceDancing
v_VolleyballSpiking_g03_c01.avi,VolleyballSpiking
v_HorseRiding_g09_c05.avi,HorseRiding
v_ShavingBeard_g14_c02.avi,ShavingBeard
v_StillRings_g24_c01.avi,StillRings
v_VolleyballSpiking_g21_c04.avi,VolleyballSpiking
v_PlayingCello_g02_c05.avi,PlayingCello
v_Rowing_g01_c01.avi,Rowing
v_JumpingJack_g17_c03.avi,JumpingJack
v_ThrowDiscus_g23_c05.avi,ThrowDiscus
v_BoxingSpeedBag_g17_c05.avi,BoxingSpeedBag
v_Billiards_g22_c03.avi,Billiards
v_PullUps_g07_c02.avi,PullUps
v_Haircut_g22_c02.avi,Haircut
v_TennisSwing_g03_c04.avi,TennisSwing
v_WallPushups_g12_c02.avi,WallPushups
v_WallPushups_g21_c01.avi,WallPushups
v_RopeClimbing_g02_c01.avi,RopeClimbing
v_CricketShot_g25_c02.avi,CricketShot
v_LongJump_g19_c04.avi,LongJump
v_PlayingFlute_g19_c01.avi,PlayingFlute
v_PlayingFlute_g19_c04.avi,PlayingFlute
v_CliffDiving_g25_c03.avi,CliffDiving
v_Diving_g10_c07.avi,Diving
v_BasketballDunk_g18_c04.avi,BasketballDunk
v_BandMarching_g11_c07.avi,BandMarching
v_Fencing_g12_c01.avi,Fencing
v_Mixing_g09_c01.avi,Mixing
v_Nunchucks_g13_c03.avi,Nunchucks
v_PushUps_g13_c04.avi,PushUps
v_JumpRope_g20_c03.avi,JumpRope
v_GolfSwing_g18_c01.avi,GolfSwing
v_UnevenBars_g14_c01.avi,UnevenBars
v_PommelHorse_g20_c03.avi,PommelHorse
v_Hammering_g01_c03.avi,Hammering
v_Shotput_g14_c03.avi,Shotput
v_WalkingWithDog_g25_c04.avi,WalkingWithDog
v_Hammering_g07_c05.avi,Hammering
v_PlayingDhol_g17_c06.avi,PlayingDhol
v_Bowling_g19_c01.avi,Bowling
v_BaseballPitch_g07_c03.avi,BaseballPitch
v_Bowling_g14_c03.avi,Bowling
v_Rafting_g03_c04.avi,Rafting
v_BlowingCandles_g16_c02.avi,BlowingCandles
v_StillRings_g17_c04.avi,StillRings
v_Haircut_g20_c03.avi,Haircut
v_PlayingGuitar_g18_c01.avi,PlayingGuitar
v_ApplyEyeMakeup_g23_c06.avi,ApplyEyeMakeup
v_SalsaSpin_g05_c06.avi,SalsaSpin
v_ApplyLipstick_g14_c02.avi,ApplyLipstick
v_PlayingTabla_g16_c01.avi,PlayingTabla
v_ShavingBeard_g25_c02.avi,ShavingBeard
v_MilitaryParade_g01_c07.avi,MilitaryParade
v_CricketBowling_g19_c05.avi,CricketBowling
v_FrontCrawl_g24_c03.avi,FrontCrawl
v_IceDancing_g11_c01.avi,IceDancing
v_JugglingBalls_g20_c04.avi,JugglingBalls
v_PlayingGuitar_g19_c01.avi,PlayingGuitar
v_SoccerPenalty_g14_c03.avi,SoccerPenalty
v_BabyCrawling_g04_c02.avi,BabyCrawling
v_CliffDiving_g03_c03.avi,CliffDiving
v_JumpRope_g16_c01.avi,JumpRope
v_Biking_g15_c01.avi,Biking
v_IceDancing_g10_c04.avi,IceDancing
v_BoxingPunchingBag_g04_c02.avi,BoxingPunchingBag
v_CuttingInKitchen_g10_c05.avi,CuttingInKitchen
v_SalsaSpin_g11_c02.avi,SalsaSpin
v_RopeClimbing_g03_c03.avi,RopeClimbing
v_BandMarching_g16_c02.avi,BandMarching
v_ApplyEyeMakeup_g15_c02.avi,ApplyEyeMakeup
v_FieldHockeyPenalty_g06_c07.avi,FieldHockeyPenalty
v_PoleVault_g03_c06.avi,PoleVault
v_HandstandWalking_g15_c02.avi,HandstandWalking
v_TaiChi_g20_c01.avi,TaiChi
v_Mixing_g04_c01.avi,Mixing
v_ThrowDiscus_g22_c04.avi,ThrowDiscus
